journey_id,path,num_touchpoints,converted,revenue
3261,Social Media,1,0,0
3262,Organic Search > Email > Social Media,3,0,0
3263,Paid Search > Organic Search > Email > Organic Search,4,0,0
3264,Social Media,1,0,0
3265,Direct > Email,2,1,104.59
3266,Paid Search,1,0,0
3267,Direct,1,1,734.86
3268,Social Media,1,0,0
3269,Organic Search > Paid Search,2,0,0
3270,Organic Search > Organic Search > Direct,3,0,0
3271,Direct,1,0,0
3272,Paid Search > Email > Direct > Email,4,1,299.06
3273,Social Media,1,0,0
3274,Direct,1,0,0
3275,Direct,1,1,161.98
3276,Organic Search,1,1,141.42
3277,Organic Search,1,0,0
3278,Organic Search > Email > Direct,3,0,0
3279,Direct,1,0,0
3280,Direct,1,0,0
3281,Email > Paid Search,2,1,392.33
3282,Paid Search,1,1,436.51
3283,Paid Search > Social Media > Email > Direct > Email,5,0,0
3284,Paid Search > Direct > Paid Search > Organic Search > Paid Search,5,1,383.54
3285,Direct,1,0,0
3286,Email,1,1,224.98
3287,Direct > Direct,2,1,317.11
3288,Social Media,1,0,0
3289,Paid Search > Organic Search > Social Media > Paid Search,4,0,0
3290,Organic Search,1,0,0
3291,Direct,1,0,0
3292,Paid Search > Social Media > Email,3,1,139.46
3293,Direct,1,0,0
3294,Social Media > Organic Search > Paid Search > Social Media,4,0,0
3295,Organic Search,1,0,0
3296,Organic Search,1,1,101.9
3297,Organic Search,1,0,0
3298,Email,1,0,0
3299,Direct,1,0,0
3300,Paid Search,1,0,0
3301,Organic Search > Paid Search > Social Media,3,0,0
3302,Direct,1,1,718.25
3303,Social Media > Paid Search,2,0,0
3304,Social Media > Social Media,2,0,0
3305,Paid Search > Direct > Email,3,0,0
3306,Email,1,1,575.92
3307,Paid Search,1,1,597.78
3308,Organic Search,1,1,275.55
3309,Paid Search > Social Media > Email,3,0,0
3310,Organic Search,1,1,259.28
3311,Paid Search > Email,2,1,79.85
3312,Email,1,0,0
3313,Direct,1,1,276.27
3314,Direct,1,1,107.16
3315,Email > Social Media,2,0,0
3316,Email > Email,2,1,285.66
3317,Social Media > Organic Search,2,0,0
3318,Email > Social Media > Paid Search > Email,4,1,236.54
3319,Direct,1,0,0
3320,Paid Search > Social Media,2,0,0
3321,Paid Search > Social Media > Social Media > Organic Search > Paid Search > Social Media,6,0,0
3322,Paid Search,1,0,0
3323,Organic Search > Paid Search,2,1,286.02
3324,Direct > Paid Search,2,1,520.56
3325,Social Media > Paid Search,2,0,0
3326,Paid Search > Social Media > Paid Search > Social Media > Email,5,1,1653.04
3327,Organic Search > Paid Search,2,1,244.35
3328,Social Media,1,0,0
3329,Direct,1,1,204.01
3330,Paid Search,1,1,567.57
3331,Paid Search,1,0,0
3332,Paid Search,1,0,0
3333,Organic Search > Direct,2,1,209.27
3334,Organic Search,1,0,0
3335,Direct,1,0,0
3336,Paid Search > Organic Search,2,0,0
3337,Organic Search > Direct,2,0,0
3338,Paid Search > Social Media > Email,3,0,0
3339,Paid Search,1,0,0
3340,Paid Search > Direct,2,0,0
3341,Paid Search > Direct,2,1,149.72
3342,Social Media > Paid Search > Social Media > Paid Search > Social Media,5,0,0
3343,Social Media,1,0,0
3344,Direct,1,1,1112.31
3345,Social Media > Paid Search > Social Media > Paid Search,4,1,258.22
3346,Email,1,1,104.29
3347,Social Media > Paid Search > Direct,3,1,160.75
3348,Social Media > Email,2,1,236.49
3349,Social Media > Paid Search > Direct,3,0,0
3350,Organic Search > Email,2,1,152.22
3351,Direct > Direct,2,0,0
3352,Social Media,1,0,0
3353,Direct,1,1,628.63
3354,Organic Search,1,0,0
3355,Organic Search,1,0,0
3356,Paid Search,1,0,0
3357,Organic Search > Paid Search > Social Media,3,0,0
3358,Paid Search,1,0,0
3359,Social Media,1,0,0
3360,Paid Search,1,1,75.37
3361,Social Media,1,0,0
3362,Organic Search > Email,2,1,294.97
3363,Social Media > Direct,2,0,0
3364,Social Media,1,0,0
3365,Direct,1,1,161.23
3366,Email > Paid Search > Direct,3,1,54.99
3367,Social Media,1,0,0
3368,Direct,1,1,273.5
3369,Direct,1,0,0
3370,Social Media,1,0,0
3371,Direct,1,0,0
3372,Organic Search > Paid Search > Email > Direct > Social Media,5,0,0
3373,Email,1,1,228.28
3374,Social Media,1,0,0
3375,Organic Search,1,1,523.93
3376,Direct,1,1,262.81
3377,Organic Search > Social Media,2,1,295.84
3378,Direct > Paid Search > Social Media > Email > Direct,5,1,237.5
3379,Email > Direct > Paid Search,3,1,294.56
3380,Social Media,1,0,0
3381,Organic Search > Email,2,0,0
3382,Paid Search > Organic Search,2,1,401.38
3383,Email,1,0,0
3384,Email > Direct,2,1,387.65
3385,Social Media > Direct > Email,3,0,0
3386,Direct > Paid Search,2,1,177.2
3387,Organic Search,1,0,0
3388,Email > Paid Search > Organic Search > Email > Social Media,5,0,0
3389,Email,1,0,0
3390,Organic Search > Organic Search,2,0,0
3391,Direct,1,1,206.53
3392,Direct,1,1,414.45
3393,Organic Search > Paid Search,2,1,236.52
3394,Organic Search > Paid Search,2,0,0
3395,Organic Search,1,0,0
3396,Organic Search > Organic Search > Paid Search > Email,4,1,318.38
3397,Direct,1,1,122.02
3398,Social Media,1,0,0
3399,Organic Search > Paid Search > Organic Search > Paid Search > Social Media > Paid Search,6,1,379.99
3400,Social Media > Organic Search > Paid Search > Email,4,0,0
3401,Organic Search,1,1,560.93
3402,Paid Search > Email > Direct,3,0,0
3403,Social Media,1,1,780.88
3404,Organic Search,1,0,0
3405,Organic Search > Paid Search > Email,3,1,690.62
3406,Organic Search,1,0,0
3407,Social Media > Organic Search,2,0,0
3408,Organic Search,1,1,244.59
3409,Social Media,1,0,0
3410,Organic Search > Social Media,2,0,0
3411,Paid Search,1,1,499.82
3412,Email > Direct,2,0,0
3413,Organic Search,1,1,138.22
3414,Paid Search > Direct,2,0,0
3415,Email,1,0,0
3416,Paid Search,1,0,0
3417,Paid Search > Social Media,2,0,0
3418,Paid Search > Organic Search > Paid Search > Email,4,0,0
3419,Social Media > Email > Organic Search,3,0,0
3420,Social Media > Paid Search,2,1,73.71
3421,Paid Search > Social Media > Email > Organic Search > Email > Direct,6,0,0
3422,Paid Search > Social Media > Direct,3,0,0
3423,Paid Search,1,0,0
3424,Organic Search,1,0,0
3425,Organic Search,1,0,0
3426,Organic Search > Social Media > Direct > Direct > Email,5,0,0
3427,Email > Direct > Organic Search > Social Media > Paid Search,5,1,457.4
3428,Organic Search > Paid Search > Email,3,1,1796.15
3429,Paid Search,1,0,0
3430,Organic Search > Direct,2,1,131.55
3431,Organic Search,1,0,0
3432,Paid Search,1,0,0
3433,Direct,1,0,0
3434,Social Media,1,1,98.59
3435,Organic Search > Social Media,2,0,0
3436,Direct > Email,2,1,254.91
3437,Paid Search > Direct > Organic Search > Direct > Paid Search,5,0,0
3438,Social Media > Organic Search > Direct,3,1,483.31
3439,Organic Search > Direct,2,0,0
3440,Email > Direct > Social Media,3,0,0
3441,Organic Search > Paid Search,2,1,256.21
3442,Paid Search > Social Media > Social Media > Email,4,0,0
3443,Social Media,1,1,1468.76
3444,Direct,1,1,233.35
3445,Social Media > Paid Search,2,0,0
3446,Organic Search,1,0,0
3447,Paid Search,1,0,0
3448,Organic Search > Social Media > Paid Search > Organic Search,4,1,618.06
3449,Paid Search,1,0,0
3450,Organic Search,1,1,556.31
3451,Email > Paid Search > Email > Direct,4,0,0
3452,Paid Search > Social Media > Paid Search,3,0,0
3453,Organic Search,1,0,0
3454,Social Media > Email > Direct,3,0,0
3455,Social Media,1,0,0
3456,Social Media > Email > Direct,3,0,0
3457,Organic Search > Social Media,2,1,729.96
3458,Organic Search,1,0,0
3459,Organic Search > Paid Search > Organic Search > Paid Search,4,1,194.01
3460,Email,1,0,0
3461,Paid Search > Direct,2,0,0
3462,Paid Search,1,1,585.09
3463,Paid Search > Social Media,2,0,0
3464,Email > Direct > Paid Search,3,0,0
3465,Organic Search > Paid Search,2,1,231.49
3466,Email > Social Media > Organic Search > Paid Search > Social Media > Paid Search,6,0,0
3467,Paid Search > Email,2,1,211.55
3468,Email,1,1,618.27
3469,Social Media > Organic Search,2,1,195.68
3470,Organic Search,1,0,0
3471,Social Media > Email,2,0,0
3472,Organic Search > Paid Search,2,1,397.7
3473,Organic Search,1,1,295.92
3474,Organic Search,1,1,131.76
3475,Organic Search > Paid Search > Email > Organic Search,4,1,507.08
3476,Paid Search > Social Media > Organic Search,3,0,0
3477,Social Media,1,0,0
3478,Organic Search,1,1,1749.39
3479,Social Media,1,0,0
3480,Email > Direct > Paid Search,3,1,730.63
3481,Organic Search > Direct > Direct > Email > Social Media > Email,6,1,1579.95
3482,Paid Search > Direct,2,0,0
3483,Direct,1,1,677.0
3484,Social Media,1,0,0
3485,Organic Search > Paid Search > Organic Search > Organic Search > Paid Search > Organic Search > Social Media > Organic Search > Direct,9,0,0
3486,Direct > Paid Search > Direct,3,1,396.74
3487,Paid Search > Email,2,1,58.75
3488,Organic Search > Paid Search > Direct,3,0,0
3489,Direct,1,0,0
3490,Organic Search,1,1,417.11
3491,Direct,1,0,0
3492,Organic Search > Paid Search,2,1,731.86
3493,Social Media > Social Media > Organic Search,3,1,222.95
3494,Organic Search > Email > Direct > Organic Search > Direct,5,1,53.32
3495,Direct,1,1,450.55
3496,Social Media,1,0,0
3497,Organic Search > Social Media,2,0,0
3498,Direct > Email,2,1,1993.76
3499,Organic Search,1,1,323.58
3500,Social Media,1,0,0
3501,Social Media,1,0,0
3502,Organic Search > Paid Search > Direct,3,0,0
3503,Paid Search > Direct,2,0,0
3504,Social Media,1,1,209.83
3505,Paid Search,1,1,295.88
3506,Email > Paid Search,2,1,370.28
3507,Paid Search,1,0,0
3508,Organic Search > Social Media > Paid Search,3,0,0
3509,Social Media > Direct,2,1,733.84
3510,Paid Search,1,0,0
3511,Direct > Social Media > Email,3,1,1776.65
3512,Social Media,1,0,0
3513,Email,1,0,0
3514,Paid Search,1,0,0
3515,Direct,1,0,0
3516,Paid Search,1,1,352.83
3517,Social Media,1,0,0
3518,Social Media,1,0,0
3519,Email,1,1,259.12
3520,Paid Search,1,0,0
3521,Paid Search,1,0,0
3522,Organic Search > Email > Direct,3,0,0
3523,Organic Search,1,1,700.61
3524,Direct > Email > Organic Search,3,0,0
3525,Paid Search > Paid Search > Social Media > Organic Search,4,0,0
3526,Organic Search > Email,2,0,0
3527,Paid Search > Paid Search,2,0,0
3528,Organic Search > Organic Search > Paid Search > Social Media,4,0,0
3529,Organic Search > Social Media,2,0,0
3530,Paid Search > Direct,2,1,380.13
3531,Paid Search > Social Media > Direct,3,1,568.88
3532,Organic Search > Direct > Organic Search > Social Media > Organic Search,5,0,0
3533,Direct,1,1,258.8
3534,Social Media,1,0,0
3535,Paid Search,1,0,0
3536,Paid Search > Organic Search > Organic Search > Direct,4,0,0
3537,Paid Search,1,1,231.07
3538,Social Media,1,0,0
3539,Paid Search,1,1,296.0
3540,Organic Search > Social Media,2,0,0
3541,Direct > Email > Direct > Organic Search > Paid Search,5,0,0
3542,Email,1,0,0
3543,Paid Search,1,1,618.28
3544,Paid Search,1,0,0
3545,Social Media > Organic Search,2,1,494.66
3546,Direct > Direct > Social Media > Social Media > Email > Paid Search > Social Media,7,0,0
3547,Organic Search > Direct > Organic Search,3,0,0
3548,Email,1,0,0
3549,Email > Organic Search > Paid Search > Email,4,1,843.1
3550,Paid Search,1,1,140.62
3551,Organic Search,1,0,0
3552,Direct,1,1,420.01
3553,Social Media > Organic Search > Direct,3,0,0
3554,Social Media > Paid Search > Direct > Email,4,1,239.11
3555,Organic Search,1,0,0
3556,Paid Search > Direct,2,0,0
3557,Direct,1,0,0
3558,Organic Search > Paid Search,2,1,467.66
3559,Direct,1,1,66.7
3560,Email > Social Media > Email,3,1,86.85
3561,Organic Search,1,0,0
3562,Organic Search > Paid Search,2,0,0
3563,Organic Search,1,1,205.31
3564,Direct > Social Media,2,0,0
3565,Direct,1,0,0
3566,Organic Search > Direct,2,1,146.96
3567,Social Media,1,1,719.17
3568,Organic Search > Direct,2,0,0
3569,Organic Search > Direct,2,0,0
3570,Social Media > Paid Search,2,0,0
3571,Email > Direct > Email > Direct > Paid Search > Direct,6,0,0
3572,Email > Organic Search,2,1,256.31
3573,Social Media,1,0,0
3574,Social Media > Paid Search,2,1,1833.12
3575,Social Media,1,0,0
3576,Organic Search,1,1,243.27
3577,Paid Search > Organic Search > Paid Search > Paid Search,4,0,0
3578,Organic Search,1,1,148.32
3579,Paid Search,1,0,0
3580,Direct > Direct,2,1,127.04
3581,Direct,1,1,267.79
3582,Social Media,1,0,0
3583,Direct,1,1,544.39
3584,Paid Search > Paid Search > Direct,3,1,578.82
3585,Organic Search > Social Media > Social Media > Social Media,4,1,276.45
3586,Direct,1,1,126.59
3587,Email,1,1,358.35
3588,Paid Search,1,1,1835.83
3589,Organic Search,1,0,0
3590,Organic Search,1,1,185.69
3591,Paid Search,1,0,0
3592,Social Media > Paid Search,2,1,355.44
3593,Organic Search,1,0,0
3594,Email > Social Media,2,0,0
3595,Paid Search > Social Media > Direct > Email,4,1,287.8
3596,Social Media > Social Media,2,0,0
3597,Email,1,0,0
3598,Organic Search > Paid Search,2,0,0
3599,Direct,1,1,333.43
3600,Organic Search,1,1,62.75
3601,Paid Search,1,0,0
3602,Social Media > Direct,2,1,95.28
3603,Paid Search,1,0,0
3604,Organic Search,1,0,0
3605,Organic Search > Direct > Email,3,0,0
3606,Direct,1,0,0
3607,Organic Search,1,0,0
3608,Social Media > Organic Search > Social Media,3,0,0
3609,Organic Search > Email > Email,3,1,360.04
3610,Social Media,1,0,0
3611,Organic Search,1,1,104.97
3612,Email,1,0,0
3613,Organic Search,1,1,136.47
3614,Social Media,1,0,0
3615,Organic Search > Direct > Paid Search,3,0,0
3616,Organic Search > Direct > Social Media > Paid Search > Social Media > Paid Search > Social Media > Email,8,1,432.02
3617,Organic Search > Paid Search > Paid Search,3,1,643.5
3618,Paid Search,1,1,185.32
3619,Organic Search,1,0,0
3620,Paid Search,1,0,0
3621,Paid Search > Email,2,1,702.93
3622,Social Media > Email,2,1,619.36
3623,Paid Search,1,0,0
3624,Organic Search > Social Media > Email > Email > Direct > Email,6,1,214.57
3625,Direct > Email,2,1,680.06
3626,Paid Search > Email > Direct,3,1,1863.78
3627,Organic Search > Social Media > Paid Search > Direct,4,0,0
3628,Paid Search > Social Media,2,0,0
3629,Social Media,1,1,1768.85
3630,Direct,1,1,634.96
3631,Direct > Paid Search,2,1,69.81
3632,Direct,1,1,264.63
3633,Organic Search,1,0,0
3634,Organic Search > Social Media,2,1,73.07
3635,Organic Search,1,1,1930.76
3636,Direct > Social Media,2,1,457.97
3637,Organic Search,1,0,0
3638,Organic Search,1,0,0
3639,Organic Search > Paid Search,2,0,0
3640,Organic Search > Paid Search > Direct,3,0,0
3641,Social Media > Paid Search,2,0,0
3642,Organic Search > Organic Search,2,0,0
3643,Email,1,1,176.13
3644,Organic Search > Paid Search > Organic Search > Paid Search > Social Media,5,0,0
3645,Email,1,1,111.45
3646,Organic Search > Paid Search > Social Media,3,0,0
3647,Email > Paid Search > Direct > Organic Search > Direct,5,0,0
3648,Social Media > Email,2,1,515.03
3649,Direct,1,0,0
3650,Paid Search,1,1,1624.01
3651,Email,1,1,501.89
3652,Paid Search,1,0,0
3653,Organic Search,1,1,124.61
3654,Social Media > Email > Direct,3,1,99.68
3655,Organic Search > Direct,2,1,266.3
3656,Email,1,1,381.18
3657,Organic Search > Organic Search > Paid Search > Direct,4,1,479.12
3658,Direct,1,1,230.81
3659,Direct,1,0,0
3660,Direct > Direct > Paid Search > Direct,4,1,460.03
3661,Social Media > Email,2,1,760.39
3662,Direct,1,1,98.37
3663,Direct > Social Media,2,0,0
3664,Organic Search,1,0,0
3665,Organic Search > Organic Search > Paid Search,3,1,150.85
3666,Email,1,1,370.96
3667,Organic Search > Direct > Paid Search > Direct,4,1,554.23
3668,Email,1,1,240.37
3669,Direct,1,0,0
3670,Paid Search,1,1,633.53
3671,Organic Search > Paid Search,2,0,0
3672,Organic Search > Email > Direct > Organic Search > Social Media,5,0,0
3673,Organic Search,1,1,695.55
3674,Organic Search > Direct > Email,3,0,0
3675,Organic Search > Paid Search,2,0,0
3676,Organic Search > Direct > Paid Search > Direct,4,0,0
3677,Direct,1,1,164.9
3678,Direct,1,1,440.24
3679,Direct > Email,2,1,425.75
3680,Paid Search,1,1,600.65
3681,Email,1,1,683.71
3682,Email > Email,2,0,0
3683,Paid Search > Email,2,0,0
3684,Paid Search,1,0,0
3685,Direct > Paid Search,2,1,886.46
3686,Email,1,1,828.43
3687,Direct,1,1,74.65
3688,Paid Search > Direct,2,0,0
3689,Paid Search > Email > Paid Search > Social Media > Direct,5,0,0
3690,Organic Search > Social Media,2,0,0
3691,Paid Search,1,0,0
3692,Organic Search > Direct > Organic Search,3,0,0
3693,Organic Search > Paid Search,2,0,0
3694,Paid Search,1,0,0
3695,Social Media > Email,2,0,0
3696,Organic Search,1,1,89.8
3697,Paid Search > Direct > Paid Search > Paid Search,4,0,0
3698,Organic Search > Direct,2,1,292.52
3699,Email,1,1,100.83
3700,Organic Search > Paid Search,2,0,0
3701,Paid Search,1,1,1035.88
3702,Social Media > Organic Search,2,0,0
3703,Paid Search > Organic Search,2,1,345.75
3704,Email > Social Media > Paid Search > Direct,4,0,0
3705,Organic Search,1,1,515.65
3706,Email > Direct > Paid Search,3,1,210.87
3707,Social Media > Organic Search,2,1,219.22
3708,Direct,1,1,686.16
3709,Paid Search,1,1,226.41
3710,Paid Search,1,0,0
3711,Organic Search,1,0,0
3712,Paid Search > Email > Email > Paid Search > Social Media > Organic Search,6,1,76.92
3713,Paid Search > Social Media > Organic Search,3,0,0
3714,Social Media,1,1,1153.0
3715,Organic Search,1,1,320.85
3716,Social Media,1,0,0
3717,Organic Search > Direct > Organic Search > Paid Search > Social Media > Organic Search > Organic Search,7,0,0
3718,Organic Search > Paid Search > Direct,3,1,227.29
3719,Paid Search > Social Media > Email,3,0,0
3720,Paid Search > Email,2,0,0
3721,Social Media,1,0,0
3722,Organic Search,1,0,0
3723,Direct,1,1,793.02
3724,Organic Search,1,0,0
3725,Organic Search,1,1,462.92
3726,Social Media > Email,2,0,0
3727,Social Media,1,0,0
3728,Email > Direct > Organic Search > Direct,4,0,0
3729,Paid Search > Social Media > Email,3,1,1257.47
3730,Paid Search,1,0,0
3731,Direct,1,1,460.96
3732,Direct,1,0,0
3733,Paid Search,1,1,523.28
3734,Email > Organic Search > Social Media > Email,4,1,1211.78
3735,Direct,1,0,0
3736,Direct,1,1,128.79
3737,Social Media > Direct > Direct,3,1,107.37
3738,Direct > Email > Direct,3,1,288.0
3739,Paid Search > Direct,2,1,420.96
3740,Organic Search,1,0,0
3741,Paid Search > Direct,2,1,417.85
3742,Social Media > Email,2,1,297.22
3743,Organic Search,1,1,78.97
3744,Organic Search,1,0,0
3745,Social Media > Email,2,1,221.27
3746,Organic Search,1,1,108.28
3747,Organic Search,1,0,0
3748,Organic Search,1,1,449.35
3749,Direct > Email > Social Media > Organic Search,4,0,0
3750,Paid Search,1,1,241.15
3751,Direct,1,0,0
3752,Direct > Organic Search > Paid Search,3,0,0
3753,Email,1,0,0
